userid,wid,date,infl_1y,house_price_change,prob_unrate_up,prob_stocks_up,financial_past_12m,financial_12m,credit_cond_past_12m,credit_cond_12m,prob_miss_paym_3m,working,hh_inc_change,hh_spending_change,taxes_change,hh_inc_bin_rank,age_init,female,hispanic,black,educ,owner,num_kids,couple,optimist_unrate,optimist_stocks,optimist_house_price
75012561,202305,2023-05-02,-2.0,-5.0,50.0,60.0,3,3,2.0,3.0,1.0,1,30.0,20.0,10.0,94.0,42.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0,1,0
75012561,202306,2023-06-02,4.0,10.0,50.0,70.0,4,3,2.0,3.0,2.0,1,30.0,20.0,10.0,94.0,42.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0,1,1
75012561,202307,2023-07-21,4.0,2.0,50.0,65.0,4,3,1.0,2.0,1.0,1,30.0,10.0,10.0,93.1,42.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0,1,1
75012561,202308,2023-08-04,4.0,3.0,30.0,59.0,4,3,1.0,3.0,2.0,1,5.0,10.0,5.0,93.1,42.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1,1,1
75012561,202309,2023-09-05,4.0,10.0,50.0,60.0,4,3,2.0,2.0,1.0,1,10.0,10.0,10.0,93.1,42.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0,1,1
75012561,202310,2023-10-04,4.0,3.0,50.0,50.0,4,3,2.0,3.0,3.0,1,10.0,10.0,10.0,93.1,42.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0,0,1
75012561,202311,2023-11-13,4.0,-10.0,40.0,60.0,4,3,3.0,3.0,1.0,1,5.0,10.0,5.0,93.1,42.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1,1,0
75012561,202312,2023-12-05,-2.0,-5.0,50.0,60.0,3,3,3.0,3.0,5.0,1,5.0,5.0,0.0,93.1,42.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0,1,0
75012561,202401,2024-01-22,4.0,3.0,50.0,55.0,3,3,3.0,3.0,1.0,1,10.0,5.0,5.0,93.1,42.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0,1,1
75012561,202402,2024-02-08,4.0,3.0,50.0,60.0,3,3,3.0,3.0,4.0,1,10.0,5.0,5.0,93.1,42.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0,1,1
75012561,202403,2024-03-25,4.0,-5.0,53.0,51.0,3,3,2.0,2.0,0.0,1,10.0,5.0,5.0,93.1,42.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0,1,0
75012562,202304,2023-04-04,-1.0,-5.0,50.0,5.0,2,4,4.0,2.0,5.0,0,100.0,-10.0,-6.0,66.2,32.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0,0,0
75012562,202305,2023-05-30,-1.0,-2.0,30.0,50.0,2,4,3.0,2.0,5.0,1,6.0,-5.0,0.0,66.2,32.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,1,0,0
75012562,202307,2023-07-29,-1.0,-7.0,30.0,50.0,3,4,3.0,4.0,15.0,1,4.0,10.0,2.0,63.6,32.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,1,0,0
75012562,202308,2023-08-15,-1.0,-3.0,15.0,10.0,3,4,4.0,2.0,5.0,1,4.0,3.0,1.0,63.6,32.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,1,0,0
75012564,202305,2023-05-31,2.0,5.0,19.0,40.0,4,3,3.0,3.0,0.0,0,4.0,2.0,5.0,66.2,57.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
75012564,202306,2023-06-09,2.0,5.0,30.0,40.0,3,3,3.0,3.0,0.0,0,4.0,2.0,0.0,66.2,57.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
75012564,202307,2023-07-07,5.0,5.0,20.0,20.0,3,3,3.0,3.0,0.0,0,5.0,2.0,4.0,63.6,57.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
75012564,202308,2023-08-29,-5.0,5.0,10.0,50.0,4,4,3.0,3.0,0.0,0,6.0,5.0,0.0,63.6,57.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
75012564,202309,2023-09-04,2.0,5.0,5.0,10.0,4,4,3.0,3.0,0.0,0,6.0,5.0,4.0,63.6,57.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
75012564,202310,2023-10-07,5.0,5.0,10.0,10.0,3,4,3.0,3.0,0.0,0,6.0,0.0,5.0,63.6,57.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
75012564,202311,2023-11-03,5.0,5.0,10.0,10.0,3,4,3.0,3.0,0.0,0,6.0,5.0,2.0,63.6,57.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
75012564,202312,2023-12-18,5.0,2.0,50.0,50.0,4,4,3.0,3.0,0.0,0,6.0,0.0,5.0,63.6,57.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,0,0,1
75012564,202401,2024-01-26,3.0,3.0,20.0,30.0,4,3,3.0,3.0,0.0,0,-20.0,-5.0,6.0,63.6,57.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
75012564,202402,2024-02-19,6.0,2.0,10.0,10.0,3,3,3.0,3.0,0.0,0,-10.0,10.0,5.0,63.6,57.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
75012564,202403,2024-03-24,2.0,2.0,20.0,50.0,3,3,3.0,3.0,1.0,0,-5.0,0.0,5.0,63.6,57.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
75012564,202404,2024-04-07,5.0,5.0,20.0,50.0,3,3,3.0,3.0,1.0,0,-10.0,0.0,2.0,63.6,57.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
75012567,202304,2023-04-13,5.0,-5.0,50.0,50.0,4,3,3.0,3.0,3.0,1,10.0,5.0,5.0,79.8,43.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0,0,0
75012567,202305,2023-05-20,3.0,-3.0,50.0,50.0,3,3,2.0,2.0,2.0,1,10.0,4.0,10.0,94.0,43.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0,0,0
75012567,202306,2023-06-28,2.0,2.0,10.0,50.0,4,4,3.0,2.0,3.0,1,10.0,4.0,10.0,94.0,43.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1,0,1
75012567,202307,2023-07-22,5.0,1.0,16.0,51.0,3,4,2.0,2.0,0.0,1,15.0,5.0,5.0,93.1,43.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1,1,1
75012567,202308,2023-08-15,5.0,-2.0,40.0,29.0,4,4,2.0,2.0,2.0,1,10.0,3.0,4.0,93.1,43.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1,0,0
75012567,202309,2023-09-17,4.0,2.0,13.0,41.0,3,3,2.0,2.0,6.0,1,10.0,5.0,5.0,93.1,43.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1,0,1
75012567,202310,2023-10-24,3.0,1.0,25.0,56.0,4,4,2.0,3.0,3.0,1,10.0,10.0,10.0,77.9,43.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1,1,1
75012567,202311,2023-11-08,2.0,4.0,5.0,43.0,3,3,2.0,2.0,2.0,1,10.0,5.0,5.0,93.1,43.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1,0,1
75012567,202312,2023-12-06,3.0,2.0,21.0,52.0,4,4,2.0,2.0,6.0,1,10.0,5.0,5.0,93.1,43.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1,1,1
75012567,202401,2024-01-24,5.0,2.0,20.0,68.0,4,4,2.0,2.0,3.0,1,3.0,2.0,5.0,93.1,43.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1,1,1
75012567,202402,2024-02-07,2.0,1.0,17.0,72.0,4,4,2.0,2.0,3.0,1,2.0,2.0,3.0,93.1,43.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1,1,1
75012567,202403,2024-03-22,2.0,1.0,29.0,51.0,3,4,2.0,2.0,7.0,1,5.0,3.0,4.0,93.1,43.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1,1,1
75012573,202305,2023-05-22,5.0,10.0,70.0,50.0,2,3,2.0,2.0,25.0,1,5.0,10.0,10.0,79.8,60.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0,0,1
75012573,202306,2023-06-21,-3.0,5.0,80.0,50.0,2,3,2.0,2.0,0.0,1,4.0,5.0,10.0,79.8,60.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0,0,1
75012573,202307,2023-07-22,3.0,5.0,60.0,60.0,3,4,2.0,2.0,0.0,1,5.0,5.0,10.0,77.9,60.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0,1,1
75012573,202308,2023-08-19,2.0,5.0,60.0,50.0,2,3,2.0,2.0,0.0,1,4.0,5.0,10.0,77.9,60.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0,0,1
75012577,202304,2023-04-03,4.0,5.0,39.0,4.0,3,5,1.0,1.0,57.0,0,100.0,25.0,8.0,13.0,42.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,1
75012577,202306,2023-06-21,2.0,30.0,88.0,40.0,5,5,3.0,3.0,0.0,1,100.0,50.0,20.0,25.7,42.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1
75012577,202307,2023-07-13,5.25,10.0,80.0,50.0,5,5,1.0,1.0,1.0,1,100.0,50.0,100.0,37.3,42.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1
75012577,202308,2023-08-15,2.0,10.0,45.0,22.0,5,5,2.0,2.0,2.0,1,100.0,20.0,8.0,37.3,42.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,1
75012577,202310,2023-10-25,4.2,10.0,99.0,41.0,5,5,2.0,1.0,1.0,1,100.0,30.0,2.0,48.1,42.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1
75012577,202311,2023-11-27,5.3,2.0,98.0,50.0,4,5,3.0,3.0,0.0,1,100.0,30.0,0.0,29.8,42.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1
75012578,202307,2023-07-18,-5.0,-2.0,5.0,40.0,5,5,3.0,3.0,0.0,1,2.0,1.0,1.0,23.7,57.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,0
75012578,202308,2023-08-28,-5.0,-5.0,10.0,30.0,4,4,3.0,4.0,0.0,1,2.0,1.0,1.0,23.7,57.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,0
75012578,202310,2023-10-10,-5.0,10.0,20.0,40.0,3,4,3.0,2.0,0.0,1,2.0,-5.0,1.0,23.7,57.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,1
75012578,202311,2023-11-06,-5.0,5.0,50.0,70.0,5,3,3.0,3.0,1.0,1,2.0,-15.0,5.0,23.7,57.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0,1,1
75012578,202312,2023-12-31,-7.0,-10.0,10.0,30.0,4,4,3.0,4.0,0.0,1,2.0,-5.0,2.0,23.7,57.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,0
75012578,202401,2024-01-18,-2.0,-5.0,20.0,40.0,3,4,3.0,3.0,0.0,1,2.0,-25.0,5.0,23.7,57.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,0
75012578,202402,2024-02-02,-3.0,2.0,11.0,50.0,5,5,4.0,3.0,0.0,1,9.0,-25.0,2.0,29.8,57.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,1
75012578,202403,2024-03-31,-2.3,-1.0,6.0,50.0,5,4,3.0,3.0,0.0,1,2.5,1.0,0.5,29.8,57.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,0
75012578,202404,2024-04-13,-5.0,4.0,8.0,55.0,4,4,3.0,3.0,0.0,1,3.0,-20.0,2.0,29.8,57.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1,1,1
75012584,202304,2023-04-07,5.0,-10.0,30.0,50.0,3,3,4.0,3.0,0.0,1,5.0,10.0,0.0,13.0,50.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,0
75012584,202305,2023-05-20,5.0,-5.0,20.0,50.0,3,3,3.0,3.0,2.0,1,5.0,10.0,0.0,19.2,50.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,0
75012584,202307,2023-07-13,4.0,5.0,20.0,60.0,4,3,4.0,3.0,0.0,1,5.0,10.0,1.0,12.0,50.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1,1,1
75012584,202308,2023-08-29,5.0,5.0,20.0,50.0,3,3,3.0,3.0,0.0,1,5.0,10.0,3.0,12.0,50.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,1
75012584,202309,2023-09-29,5.0,5.0,30.0,50.0,3,3,3.0,3.0,0.0,1,5.0,10.0,0.0,12.0,50.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,1
75012584,202310,2023-10-13,5.0,5.0,20.0,50.0,3,3,3.0,3.0,0.0,1,5.0,10.0,1.0,17.7,50.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,1
75012584,202311,2023-11-23,3.0,5.0,20.0,50.0,3,3,3.0,3.0,0.0,1,5.0,10.0,0.0,17.7,50.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,1
75012584,202312,2023-12-15,3.0,5.0,50.0,60.0,3,3,3.0,3.0,0.0,1,5.0,8.0,1.0,17.7,50.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,1,1
75012584,202401,2024-01-23,4.0,5.0,15.0,50.0,3,3,3.0,3.0,5.0,1,5.0,8.0,0.0,17.7,50.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,1
75012584,202402,2024-02-12,4.0,5.0,20.0,40.0,3,3,3.0,3.0,1.0,1,5.0,10.0,3.0,17.7,50.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,1
75012584,202403,2024-03-26,3.0,5.0,50.0,50.0,3,3,3.0,3.0,0.0,1,4.0,10.0,5.0,17.7,50.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,1
75012586,202304,2023-04-04,15.0,2.0,37.0,47.0,4,4,3.0,3.0,5.0,0,80.0,10.0,5.0,2.4,53.0,1.0,0.0,0.0,3.0,0.0,4.0,1.0,1,0,1
75012586,202305,2023-05-11,2.0,2.0,50.0,50.0,3,4,2.0,3.0,2.0,0,2.0,-4.0,-4.0,7.5,53.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0,0,1
75012586,202306,2023-06-14,-10.0,3.0,24.0,41.0,4,3,3.0,3.0,4.0,0,15.0,10.0,-5.0,32.1,53.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,1,0,1
75012586,202309,2023-09-15,2.0,-2.0,28.0,60.0,3,4,3.0,3.0,19.0,1,-2.0,-2.0,-2.0,2.3,53.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,1,1,0
75012586,202310,2023-10-25,2.0,3.0,40.0,30.0,3,3,2.0,3.0,10.0,1,2.0,2.0,-4.0,6.9,53.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,1,0,1
75012586,202311,2023-11-27,1.0,1.0,50.0,50.0,3,3,2.0,2.0,19.0,0,75.0,50.0,1.0,6.9,53.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0,0,1
75012586,202401,2024-01-07,1.0,2.0,60.0,60.0,3,4,3.0,2.0,51.0,0,-20.0,-80.0,2.0,2.3,53.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0,1,1
75012590,202304,2023-04-11,5.0,-17.0,75.0,25.0,2,3,2.0,2.0,25.0,1,7.5,10.0,5.0,50.9,47.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0,0,0
75012590,202305,2023-05-08,5.0,5.0,30.0,25.0,3,3,3.0,3.0,30.0,1,10.0,10.0,7.0,50.9,47.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1,0,1
75012590,202306,2023-06-14,5.0,7.0,10.0,20.0,2,4,4.0,4.0,35.0,1,11.0,13.0,3.0,50.9,47.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1,0,1
75012590,202307,2023-07-06,3.0,10.0,50.0,45.0,2,4,3.0,2.0,35.0,1,9.0,12.0,8.0,48.1,47.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0,0,1
75012590,202308,2023-08-06,2.5,3.0,15.0,50.0,2,4,3.0,4.0,25.0,1,8.0,11.0,3.0,48.1,47.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1,0,1
75012590,202309,2023-09-15,4.0,6.5,30.0,35.0,2,4,3.0,4.0,37.0,1,9.0,11.0,3.0,48.1,47.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1,0,1
75012590,202310,2023-10-22,1.9,4.5,7.0,13.0,2,4,3.0,4.0,33.0,1,9.5,15.0,2.5,48.1,47.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1,0,1
75012590,202311,2023-11-19,2.7,2.3,27.0,51.0,2,4,4.0,4.0,35.0,1,6.5,9.0,2.7,37.3,47.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1,1,1
75012590,202312,2023-12-15,1.7,3.0,25.0,10.0,2,4,4.0,4.0,38.0,1,7.0,9.0,1.5,48.1,47.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1,0,1
75012590,202401,2024-01-22,1.7,2.7,23.0,61.0,2,4,4.0,4.0,41.0,1,7.0,11.7,1.3,48.1,47.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,1,1,1
75012590,202402,2024-02-18,2.3,5.5,25.0,18.0,3,4,4.0,4.0,38.0,1,15.0,19.0,7.0,37.3,47.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1,0,1
75012590,202403,2024-03-04,3.9,3.5,37.0,57.0,3,4,4.0,4.0,26.0,1,12.0,15.0,4.0,37.3,47.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1,1,1
75012591,202304,2023-04-17,10.0,35.0,69.0,50.0,4,4,4.0,4.0,0.0,1,8.0,4.0,2.0,79.8,35.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0,0,1
75012591,202305,2023-05-18,10.0,20.0,40.0,10.0,5,4,3.0,2.0,0.0,1,10.0,0.0,0.0,79.8,35.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,1
75012591,202306,2023-06-30,7.0,0.0,12.0,10.0,3,5,2.0,3.0,4.0,1,10.0,0.0,2.0,79.8,35.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,0
75012591,202307,2023-07-21,5.0,20.0,20.0,10.0,4,4,3.0,2.0,1.0,1,6.0,10.0,2.0,77.9,35.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,1
75012594,202304,2023-04-14,9.0,5.0,50.0,50.0,4,5,2.0,1.0,50.0,1,3.0,5.0,1.0,66.2,39.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0,0,1
75012595,202305,2023-05-17,-2.0,-10.0,65.0,70.0,4,4,2.0,4.0,4.0,1,25.0,10.0,8.0,94.0,28.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0,1,0
75012598,202304,2023-04-04,5.0,-10.0,20.0,25.0,3,4,3.0,2.0,6.0,1,5.0,5.0,5.0,13.0,25.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0
75012598,202305,2023-05-09,8.0,2.0,21.0,25.0,4,4,3.0,4.0,2.0,1,10.0,5.0,3.0,13.0,25.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,1
75012598,202306,2023-06-12,8.0,-5.0,21.0,15.0,4,4,2.0,2.0,5.0,1,10.0,10.0,3.0,19.2,25.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0
75012598,202307,2023-07-05,2.0,-3.0,8.0,33.0,4,4,4.0,4.0,0.0,1,5.0,2.0,2.0,17.7,25.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0
75012598,202308,2023-08-22,-5.0,2.0,25.0,50.0,4,4,3.0,3.0,0.0,1,20.0,10.0,5.0,17.7,25.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,1
75012598,202309,2023-09-04,-2.0,0.0,5.0,10.0,4,4,3.0,4.0,0.0,1,5.0,2.0,1.0,17.7,25.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0
75012598,202310,2023-10-23,-3.0,-10.0,15.0,25.0,4,4,3.0,3.0,0.0,1,5.0,3.0,2.0,17.7,25.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0
75012598,202311,2023-11-20,-5.0,-10.0,25.0,28.0,4,4,3.0,3.0,37.0,1,10.0,2.0,2.0,17.7,25.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0
75012598,202312,2023-12-17,-2.0,-10.0,10.0,34.0,4,4,3.0,3.0,0.0,1,5.0,2.0,2.0,17.7,25.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0
75012598,202401,2024-01-27,-5.0,-10.0,25.0,25.0,4,4,3.0,3.0,0.0,1,5.0,2.0,2.0,17.7,25.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0
75012607,202305,2023-05-20,4.0,-10.0,55.0,21.0,3,3,4.0,3.0,0.0,1,6.0,12.0,3.0,79.8,40.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0,0,0
75012607,202307,2023-07-13,7.0,-4.0,39.0,38.0,3,4,2.0,4.0,0.0,1,10.0,5.0,5.0,77.9,40.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,0
75012609,202304,2023-04-21,4.0,10.0,50.0,50.0,3,2,3.0,3.0,0.0,1,5.0,5.0,5.0,66.2,45.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,0,0,1
75012609,202305,2023-05-15,2.0,4.0,50.0,50.0,3,3,3.0,3.0,0.0,1,2.0,2.0,0.0,79.8,45.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,0,0,1
75012609,202306,2023-06-14,6.0,10.0,75.0,75.0,3,2,3.0,3.0,0.0,1,5.0,5.0,5.0,66.2,45.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,0,1,1
75012609,202307,2023-07-24,6.0,10.0,60.0,31.0,3,2,3.0,2.0,5.0,1,5.0,5.0,5.0,63.6,45.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,0,0,1
75012609,202308,2023-08-11,6.0,10.0,50.0,50.0,3,3,3.0,3.0,3.0,1,5.0,5.0,5.0,77.9,45.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,0,0,1
75012609,202309,2023-09-19,6.0,10.0,50.0,31.0,3,2,3.0,3.0,3.0,1,-1.0,0.0,5.0,63.6,45.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,0,0,1
75012609,202310,2023-10-07,6.0,10.0,50.0,31.0,3,2,3.0,3.0,0.0,1,5.0,5.0,5.0,63.6,45.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,0,0,1
75012609,202311,2023-11-18,6.0,10.0,50.0,50.0,3,3,3.0,3.0,3.0,1,0.0,0.0,5.0,63.6,45.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,0,0,1
75012609,202401,2024-01-30,2.0,4.0,50.0,30.0,3,3,3.0,3.0,0.0,1,2.0,2.0,0.0,63.6,45.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,0,0,1
75012609,202403,2024-03-10,6.0,10.0,50.0,50.0,2,3,3.0,3.0,2.0,1,0.0,0.0,5.0,63.6,45.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,0,0,1
75012614,202304,2023-04-22,9.0,3.0,54.0,25.0,2,4,1.0,3.0,43.0,1,5.0,10.0,2.0,19.2,39.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,0,0,1
75012614,202305,2023-05-21,12.0,12.0,51.0,13.0,2,3,1.0,1.0,25.0,1,1.0,6.0,2.0,19.2,39.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,0,0,1
75012614,202306,2023-06-20,10.0,-1.0,43.0,13.0,3,4,3.0,4.0,30.0,1,10.0,6.0,3.0,25.7,39.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,1,0,0
75012614,202307,2023-07-03,2.0,3.0,48.0,27.0,3,4,2.0,2.0,50.0,0,10.0,5.0,3.0,23.7,39.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,1,0,1
75012614,202308,2023-08-13,2.0,3.0,51.0,40.0,3,4,3.0,3.0,49.0,1,5.0,5.0,2.0,23.7,39.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,0,0,1
75012614,202309,2023-09-24,5.0,5.0,55.0,39.0,2,3,1.0,1.0,41.0,1,0.0,10.0,2.0,23.7,39.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,0,0,1
75012614,202310,2023-10-29,-2.0,5.0,19.0,29.0,3,4,1.0,1.0,42.0,1,10.0,8.0,4.0,23.7,39.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,1,0,1
75012614,202311,2023-11-08,11.0,4.0,50.0,37.0,2,4,1.0,1.0,50.0,1,5.0,5.0,2.0,23.7,39.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,0,0,1
75012614,202312,2023-12-23,-4.0,-2.0,40.0,49.0,3,4,2.0,3.0,31.0,1,20.0,12.0,3.0,23.7,39.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,1,0,0
75012614,202401,2024-01-23,3.0,10.0,49.0,48.0,2,4,2.0,2.0,49.0,1,5.0,9.0,2.0,23.7,39.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,1,0,1
75012614,202402,2024-02-25,4.0,4.0,51.0,23.0,2,4,2.0,2.0,40.0,1,12.0,12.0,3.0,23.7,39.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,0,0,1
75012614,202403,2024-03-01,6.0,2.0,41.0,22.0,3,4,2.0,2.0,29.0,1,10.0,12.0,6.0,23.7,39.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,1,0,1
75012622,202304,2023-04-03,-0.01,-2.0,75.0,50.0,5,4,2.0,3.0,4.0,0,10.0,20.0,0.0,32.1,55.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0,0,0
75012622,202306,2023-06-05,-0.01,10.0,20.0,20.0,2,4,1.0,2.0,4.0,0,50.0,-20.0,1.0,32.1,55.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,1,0,1
75012622,202307,2023-07-12,0.0,3.0,30.0,67.0,5,5,3.0,3.0,0.0,1,50.0,-10.0,-5.0,29.8,55.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,1,1,1
75012622,202308,2023-08-15,1.0,15.0,20.0,43.0,5,5,2.0,2.0,0.0,1,20.0,10.0,5.0,29.8,55.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,1,0,1
75012622,202309,2023-09-14,3.0,-5.0,50.0,39.0,5,4,1.0,1.0,4.0,1,10.0,20.0,2.0,29.8,55.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0,0,0
75012622,202310,2023-10-21,2.0,5.0,16.0,29.0,5,3,4.0,2.0,0.0,1,5.0,20.0,8.0,29.8,55.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,1,0,1
